[2025-10-23 18:03:30,551] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 10000000.0, 'price_change_threshold': 1.0, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi']}
[2025-10-23 18:03:30,587] INFO: Бот запущен. Используй /start или /test в Telegram.
[2025-10-24 22:20:23,652] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:20:23,685] INFO: Бот запущен. Используй /start или /test в Telegram.
[2025-10-24 22:21:23,692] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:21:23,693] INFO: Запуск мониторинга...
[2025-10-24 22:21:23,694] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:21:24,473] INFO: Получено 303 тикеров после фильтра
[2025-10-24 22:21:24,478] INFO: Получено 293 тикеров для обработки
[2025-10-24 22:21:26,679] INFO: Начало отправки сигнала для FUSDT
[2025-10-24 22:21:26,679] INFO: Начало отправки сигнала для FUSDT
[2025-10-24 22:21:26,700] WARNING: Bollinger columns missing for FUSDT
[2025-10-24 22:21:26,700] INFO: Нет индикаторов для отображения на графике для FUSDT, но строим базовый график свечей
[2025-10-24 22:21:27,977] INFO: Отправка сообщения в чат -4826114309...
[2025-10-24 22:21:28,511] INFO: Сообщение успешно отправлено для FUSDT
[2025-10-24 22:21:28,511] INFO: [FUSDT] Сигнал отправлен: ДАМП | -1.86% | 0.02232. Детали: Сигнал сгенерирован для FUSDT: dump, сработало 4 из 7
[2025-10-24 22:21:31,385] INFO: Обработано 293 тикеров, сигналов: 1, время обработки: 7.69 сек
[2025-10-24 22:22:23,710] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:22:23,711] INFO: Запуск мониторинга...
[2025-10-24 22:22:23,711] INFO: Использование кэшированных тикеров
[2025-10-24 22:22:23,711] INFO: Получено 293 тикеров для обработки
[2025-10-24 22:22:24,292] INFO: Начало отправки сигнала для APRUSDT
[2025-10-24 22:22:24,292] INFO: Начало отправки сигнала для APRUSDT
[2025-10-24 22:22:24,293] WARNING: Bollinger columns missing for APRUSDT
[2025-10-24 22:22:24,293] INFO: Нет индикаторов для отображения на графике для APRUSDT, но строим базовый график свечей
[2025-10-24 22:22:25,288] INFO: Отправка сообщения в чат -4826114309...
[2025-10-24 22:22:25,716] INFO: Сообщение успешно отправлено для APRUSDT
[2025-10-24 22:22:25,717] INFO: [APRUSDT] Сигнал отправлен: ДАМП | -0.53% | 0.4545. Детали: Сигнал сгенерирован для APRUSDT: dump, сработало 4 из 7
[2025-10-24 22:22:30,232] INFO: Обработано 293 тикеров, сигналов: 1, время обработки: 6.51 сек
[2025-10-24 22:23:23,697] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:23:23,698] INFO: Запуск мониторинга...
[2025-10-24 22:23:23,698] INFO: Использование кэшированных тикеров
[2025-10-24 22:23:23,700] INFO: Получено 293 тикеров для обработки
[2025-10-24 22:23:27,688] INFO: Начало отправки сигнала для PUMPBTCUSDT
[2025-10-24 22:23:27,688] INFO: Начало отправки сигнала для PUMPBTCUSDT
[2025-10-24 22:23:27,689] WARNING: Bollinger columns missing for PUMPBTCUSDT
[2025-10-24 22:23:27,689] INFO: Нет индикаторов для отображения на графике для PUMPBTCUSDT, но строим базовый график свечей
[2025-10-24 22:23:28,669] INFO: Отправка сообщения в чат -4826114309...
[2025-10-24 22:23:29,327] INFO: Сообщение успешно отправлено для PUMPBTCUSDT
[2025-10-24 22:23:29,327] INFO: [PUMPBTCUSDT] Сигнал отправлен: ПАМП | 1.18% | 0.05739. Детали: Сигнал сгенерирован для PUMPBTCUSDT: pump, сработало 5 из 7
[2025-10-24 22:23:30,658] INFO: Обработано 293 тикеров, сигналов: 1, время обработки: 6.97 сек
[2025-10-24 22:24:01,550] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:24:01,554] INFO: Конфигурация сохранена в config.json
[2025-10-24 22:24:01,554] INFO: Конфигурация обновлена: timeframe = 5m
[2025-10-24 22:24:23,706] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '5m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:24:23,707] INFO: Запуск мониторинга...
[2025-10-24 22:24:23,707] INFO: Использование кэшированных тикеров
[2025-10-24 22:24:23,708] INFO: Получено 293 тикеров для обработки
[2025-10-24 22:24:24,476] INFO: [APRUSDT] Отправлено подтверждение: ПАМП, сработало 4
[2025-10-24 22:24:29,192] INFO: Обработано 293 тикеров, сигналов: 1, время обработки: 5.48 сек
[2025-10-24 22:25:11,740] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '5m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:25:11,771] INFO: Бот запущен. Используй /start или /test в Telegram.
[2025-10-24 22:26:11,787] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '5m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:26:11,788] INFO: Запуск мониторинга...
[2025-10-24 22:26:11,790] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '5m', 'volume_filter': 1000000.0, 'price_change_threshold': 0.5, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi'], 'cache_tickers': True, 'cache_duration': 300, 'log_level': 'INFO'}
[2025-10-24 22:26:12,468] INFO: Получено 304 тикеров после фильтра
[2025-10-24 22:26:12,473] INFO: Получено 293 тикеров для обработки
[2025-10-24 22:26:16,476] INFO: Начало отправки сигнала для OPENUSDT
